uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.2970204622549437,0.4598822217030113,0.2538354497758527,164.03,Triassic,Normal polarity,True,0.6786878379556995,Sandstone,Middle,113.99,400.58,26441
0.2216882351392236,0.7194577995337735,0.6165425099692351,161.14,Jurassic,Normal polarity,True,0.7271259723090896,Shale,Top,151.19,119.09,25932
0.9847123903562855,0.3900885053925125,1.374688123646156,103.22,Jurassic,Reversed polarity,False,0.1027838500119829,Limestone,Top,103.75,461.36,60326
0.312951184647209,0.2953435702814865,0.4369255509139259,13.09,Jurassic,Reversed polarity,False,0.1673100160422588,Shale,Bottom,62.18,683.78,24553
0.4019266747579232,0.254495972859259,0.8185864877697153,143.27,Devonian,Normal polarity,False,0.336677847496307,Shale,Bottom,26.43,252.26,41033
0.6355596935593559,0.2543839383418455,0.0519762615192426,286.74,Jurassic,Reversed polarity,False,0.8314957715162639,Sandstone,Bottom,39.87,108.85,56650
0.0450821389325089,0.5837360530016589,0.2105942913469007,116.42,Cretaceous,Normal polarity,True,0.6841074455291025,Shale,Bottom,98.53,401.04,14454
0.5429070171222621,0.1260753206267141,0.1244523205386961,61.71,Cambrian,Normal polarity,False,0.4384957934159681,Sandstone,Middle,118.26,508.0,30829
0.5659004582490623,0.3264659267202429,0.603594216920492,107.74,Cretaceous,Normal polarity,False,0.5743282993241743,Shale,Bottom,88.26,30.53,42464
0.3822916015085439,0.4041543809616397,0.5309645388651976,219.62,Triassic,Normal polarity,True,0.9114809699727848,Limestone,Top,84.67,557.41,34651
0.2961785530064819,0.3546937954907171,0.6879923694868905,263.87,Neogene,Reversed polarity,False,0.6655903243576637,Shale,Middle,14.55,195.97,31871
0.4434941469245433,0.3907011195228329,0.9336344456292286,208.59,Jurassic,Normal polarity,False,0.9667548656290278,Sandstone,Top,102.6,391.6,35861
0.8837896285847379,0.0869546201178157,0.6028292311410093,1.77,Jurassic,Normal polarity,True,0.7674883470902296,Limestone,Middle,39.82,330.05,43500
0.4910496230667796,0.0791710135651242,0.3739733148435469,280.97,Devonian,Normal polarity,True,0.7113012295029166,Sandstone,Middle,66.53,320.03,40057
0.7621315218789564,0.3245313270734112,0.8633431743022265,68.06,Paleogene,Normal polarity,True,2.1577175151129264,Sandstone,Middle,138.43,155.0,42363
0.4447363432417293,0.5578135727967438,0.7042949248109627,162.39,Cambrian,Normal polarity,True,0.4260593407120951,Sandstone,Middle,39.74,432.93,38000
0.3586134884883473,0.2751643310328968,1.2465844799085255,41.04,Triassic,Normal polarity,False,0.9375628572097372,Conglomerate,Top,6.59,24.58,23417
0.7010052505862703,0.9090414103482392,0.260985253010874,22.82,Cambrian,Normal polarity,False,1.1704296300036243,Sandstone,Bottom,105.9,352.92,50189
0.419735949550321,0.7352264069683235,0.4749261822062809,98.06,Cambrian,Normal polarity,True,0.4445857283888801,Sandstone,Bottom,127.18,725.02,39767
0.4745120341578375,0.6341574195210964,0.5101663815111741,25.64,Cretaceous,Normal polarity,False,0.4561038276070296,Limestone,Bottom,85.72,494.82,34763
0.0914812743870095,0.3007624129981471,0.6738210060897527,212.99,Cretaceous,Normal polarity,True,0.5993821451425357,Sandstone,Bottom,23.21,452.77,23604
0.3631169776669803,0.4610536095257504,1.0311858495589408,383.76,Cretaceous,Reversed polarity,True,1.7355358262171237,Limestone,Bottom,68.46,524.27,55714
0.4437840701128325,0.647615920364234,0.1579654070293584,224.75,Cambrian,Reversed polarity,True,0.8139364109885503,Sandstone,Bottom,6.77,253.4,47519
0.2802192833337816,0.5026521949706219,0.3490970629611665,243.5,Devonian,Normal polarity,False,0.3963977210233224,Sandstone,Bottom,101.6,361.45,35750
0.257169203782125,0.1224284137297368,0.387726296874017,162.49,Jurassic,Normal polarity,True,0.5834289633855871,Sandstone,Bottom,69.66,723.18,26010
0.4451974933037463,0.1187635780326597,0.2638423682400285,168.37,Jurassic,Reversed polarity,True,1.5161093949183044,Shale,Bottom,30.4,398.35,39164
0.2855350766297044,0.5761622641028271,0.83713026388134,24.51,Triassic,Reversed polarity,False,0.7045997619270388,Limestone,Bottom,86.53,544.05,26954
0.7587719207181295,0.0869951944152727,0.5419805330919478,257.68,Jurassic,Reversed polarity,False,0.968935080663547,Shale,Middle,96.42,209.18,55279
0.3292084397219391,0.1898650562000635,0.4405056139117782,61.14,Triassic,Normal polarity,False,1.0279564426615897,Conglomerate,Middle,49.76,323.62,21686
0.1539795491062481,0.1336949584242063,0.5918523552261533,251.47,Devonian,Normal polarity,True,0.5879106998225518,Sandstone,Middle,95.95,181.03,23828
0.4596921225320149,0.9999999999,0.4250731304837492,191.4,Cambrian,Normal polarity,False,0.636448154082212,Limestone,Top,44.94,557.85,44248
1.5332702643937084,0.4070095227412229,0.9674345471734034,54.18,Ordovician,Normal polarity,True,1.1761057250227411,Sandstone,Top,63.29,270.25,83034
0.4731858884989724,0.4307012665847493,0.5105485555050274,250.1,Cambrian,Normal polarity,True,0.6149100175319894,Limestone,Middle,61.75,62.39,42991
0.1081517945692752,0.2587324548418027,0.3866485347180114,152.74,Cretaceous,Normal polarity,True,0.1677602023362162,Shale,Middle,54.31,50.01,17130
0.2021417600904634,0.8928417201268882,0.4301262555028418,274.86,Permian,Reversed polarity,True,1.319618868415947,Shale,Bottom,41.3,112.63,40557
0.5836064491945919,0.4957876506368042,0.94329016689319,112.08,Triassic,Normal polarity,False,2.074701729273225,Sandstone,Middle,91.61,584.12,37861
0.5435999903973094,0.2082052796452744,0.6972405508233834,53.33,Jurassic,Normal polarity,True,1.573512371104865,Limestone,Bottom,125.96,401.04,39523
0.7969892946669452,0.6977129279212866,0.4346169735280232,247.44,Paleogene,Reversed polarity,False,0.0167169341296263,Conglomerate,Bottom,99.84,558.54,66918
1.0204624276263603,0.1618356925096828,0.6996668803987929,31.25,Carboniferous,Normal polarity,True,0.8173569754993029,Conglomerate,Middle,126.31,294.17,52288
0.8264144827853934,0.1226237657209197,0.4941316110067937,164.03,Paleogene,Reversed polarity,False,0.7162864566309263,Sandstone,Top,131.51,438.57,51012
0.4108540619194741,0.1080430620818143,0.790601057224226,34.29,Cambrian,Normal polarity,True,0.4886400084364787,Shale,Middle,71.68,372.65,25148
0.4661653645781123,0.591529104940148,0.7831230160704692,134.4,Neogene,Normal polarity,False,1.0995301390371768,Shale,Bottom,78.72,671.66,40895
0.6517048966355756,0.8426304584900979,0.8797991904118319,172.3,Cambrian,Reversed polarity,False,1.2419938033641436,Sandstone,Bottom,40.46,475.38,64057
0.3395902629892403,0.7947166830804482,0.276412805910667,50.06,Cambrian,Normal polarity,False,0.6651154574351988,Shale,Bottom,24.97,410.98,33683
0.9499823487059816,0.9999999999,1.159987275157577,353.61,Cambrian,Normal polarity,True,0.2845905986511919,Conglomerate,Bottom,95.8,152.71,95329
0.7351854084676552,0.4368770333900825,0.6928573234481954,72.84,Triassic,Reversed polarity,True,0.1733295110778636,Limestone,Bottom,59.87,472.77,55073
0.8066693598514189,0.5166078191770732,0.6048023551350554,253.73,Permian,Normal polarity,True,0.7296988319732782,Shale,Middle,83.47,257.59,57152
0.6691849866483502,0.5160139494303184,0.4670128426326088,100.2,Triassic,Normal polarity,True,0.9669075097340444,Shale,Bottom,68.25,469.3,48846
0.5899417625868926,0.3878558176328281,0.6675471177283062,68.91,Carboniferous,Normal polarity,True,1.493031505709823,Sandstone,Bottom,52.94,849.95,46441
0.0420333412036241,0.2229427001511775,0.1059940127087958,63.66,Devonian,Normal polarity,True,0.5620730340887148,Sandstone,Bottom,87.85,491.57,9846
0.4464071786553756,0.6308882064631472,0.1414988775281565,99.75,Triassic,Reversed polarity,True,0.0017655500751972,Sandstone,Bottom,63.33,522.04,39384
0.0932079179095694,0.509597538542516,0.0340637762829427,197.18,Neogene,Reversed polarity,True,1.8072875537769808,Shale,Top,87.22,254.73,19028
0.2720831110517457,0.768097674859956,0.5709995332797028,178.24,Jurassic,Normal polarity,True,1.278732292600265,Shale,Bottom,31.19,109.67,35179
0.4569257458208167,0.0177405756104317,0.1525162837476669,92.93,Neogene,Normal polarity,False,1.0256693531798238,Conglomerate,Bottom,14.52,480.08,29315
0.2777604418361569,0.2423668196757392,0.5156440768676217,362.08,Triassic,Normal polarity,True,0.1723020451795566,Limestone,Bottom,79.35,411.11,42115
0.5699001929868259,0.2409609486660831,0.7969860140987,17.43,Triassic,Normal polarity,True,1.5584991627399534,Shale,Middle,7.19,187.69,31780
0.4371077049770925,0.5714952104191798,1.0190258497954188,68.5,Devonian,Normal polarity,False,0.7506961939713164,Sandstone,Bottom,52.3,0.78,38169
0.3210411451229091,0.3047775070442238,0.8069321340125923,120.56,Paleogene,Reversed polarity,False,1.0486207533691645,Limestone,Bottom,73.64,136.46,33564
0.4849725193716584,0.1159257879723049,0.8253921782031175,225.75,Cambrian,Normal polarity,True,0.9038535183960156,Conglomerate,Bottom,39.33,143.25,49270
0.2296074108733036,0.300367810863115,0.456640398479377,159.41,Cambrian,Reversed polarity,True,0.9732940038824188,Limestone,Bottom,107.92,263.3,30577
0.4878371575931887,0.8615748261338603,0.6673969093965326,77.05,Cambrian,Normal polarity,False,0.7413331941566,Limestone,Bottom,95.04,99.74,43466
0.2357464315793803,0.7425532157526533,0.269837057107981,106.74,Devonian,Normal polarity,True,0.7994110899206295,Shale,Middle,35.44,78.85,22368
1.1778855200259613,0.0443167205717926,0.4507262717684118,56.18,Permian,Normal polarity,True,1.6596954926699974,Conglomerate,Middle,77.78,230.37,59875
0.7196769979125701,0.7534330177634314,0.9843310922747196,251.35,Ordovician,Normal polarity,True,0.1255296480476278,Limestone,Bottom,114.62,578.83,69701
0.4087291507097572,0.5934642393841252,0.6449751514175082,152.37,Permian,Normal polarity,True,0.4762934545378692,Limestone,Top,72.2,464.28,33614
0.4562824852847512,0.1034489202557779,0.7266113249616234,120.68,Devonian,Normal polarity,True,0.0662377170204182,Sandstone,Top,91.14,100.47,32874
0.3805053822797845,0.7057583754287273,0.0538500586630504,14.66,Cambrian,Normal polarity,False,0.4524907833120341,Sandstone,Middle,101.64,321.32,24055
0.4545326724798623,0.514372855821505,0.8635997356508469,70.69,Cretaceous,Normal polarity,False,0.9239634091070688,Conglomerate,Bottom,6.43,20.56,37687
0.5978128203998785,0.5224666774753814,0.092458536646408,116.04,Neogene,Reversed polarity,True,0.8436003579722464,Sandstone,Bottom,98.23,536.45,45164
0.5575692270438902,0.2123707551082529,0.2042110240131552,271.77,Triassic,Normal polarity,True,1.03355559685884,Sandstone,Bottom,123.02,47.45,52043
0.7291791051513955,0.3686331317432531,0.3591921353913518,78.43,Cretaceous,Normal polarity,False,0.6986373417450937,Sandstone,Bottom,82.04,290.29,46454
0.7688691067682566,0.91998111994932,0.6070411407110634,149.29,Permian,Normal polarity,True,2.188866979591916,Limestone,Bottom,38.38,118.99,63681
0.7155902748407694,0.6434048176693306,1.176832472842812,256.27,Cambrian,Normal polarity,True,1.2873101768115962,Limestone,Bottom,74.02,358.48,69979
0.3792109007811559,0.3283067792613346,0.2972444174609487,110.15,Cretaceous,Normal polarity,True,0.2808025585233824,Limestone,Middle,142.79,287.0,24744
0.6431086418430807,0.0880371282142659,0.3292887167983773,329.53,Neogene,Normal polarity,False,0.4068661009683734,Limestone,Middle,89.89,644.64,47693
0.3599865524751819,0.2413447740913116,0.4653566570903805,285.11,Cretaceous,Normal polarity,True,1.1041568751644977,Shale,Bottom,99.02,238.11,42023
0.6469181723263675,0.4114816655006426,0.6990272042554521,160.57,Cambrian,Normal polarity,False,0.7286741992033849,Sandstone,Bottom,29.63,194.86,54500
0.5223513917622853,0.1084434199323831,0.6683086818487223,57.2,Devonian,Normal polarity,True,0.681681747852814,Sandstone,Bottom,65.44,276.18,37086
0.5391595407729575,0.3592401460781829,0.2521729058847507,128.4,Jurassic,Reversed polarity,True,0.3929701797283466,Limestone,Middle,60.82,140.88,37351
0.3527524036362479,0.2328694875281995,0.883476671949072,93.58,Cretaceous,Normal polarity,True,0.1793908389062438,Limestone,Bottom,98.24,375.59,29832
0.6554393779256109,0.2791271593789981,0.471293044129831,48.36,Devonian,Normal polarity,True,0.5014119621207647,Shale,Middle,103.69,125.85,38255
0.6283926343752961,0.8910937758498912,0.933549457511855,203.46,Devonian,Normal polarity,True,0.3463812982691203,Conglomerate,Top,109.15,287.2,49035
0.7266849258841801,0.7663198254719119,0.0706393531613024,61.5,Triassic,Normal polarity,True,1.3089446761579078,Shale,Bottom,124.92,647.05,49268
0.2514151729920513,0.7686772934894498,0.4644832366255931,109.29,Cambrian,Reversed polarity,False,0.4371950646279494,Conglomerate,Bottom,82.93,126.82,31282
0.3245298751371226,0.3480972397781298,0.237595059194726,81.13,Cambrian,Normal polarity,False,0.3724244120138999,Sandstone,Middle,58.1,365.14,22167
0.4723070676616888,0.8041612009725234,0.1916579380685082,210.58,Triassic,Normal polarity,False,0.7503340652213356,Sandstone,Top,27.25,417.76,39377
0.1553786683664653,0.7539456093786228,0.5030668033215044,110.85,Jurassic,Normal polarity,True,0.7667865219311607,Conglomerate,Bottom,146.02,137.38,23300
0.8972764667231464,0.8426739442045447,0.5000872167505612,243.47,Neogene,Normal polarity,False,1.543462558668238,Shale,Bottom,7.55,68.5,70894
0.3214112248365255,0.8541025153347181,0.4076134393325913,227.31,Cambrian,Reversed polarity,False,0.7635812034578734,Limestone,Middle,80.32,156.91,39619
0.5188691550981597,0.6320738738815382,0.921217817938896,162.66,Cretaceous,Reversed polarity,False,0.1897251206101092,Shale,Middle,72.01,235.14,41044
0.0684085626108418,0.1516447707650352,0.6674276543989508,152.7,Devonian,Reversed polarity,False,0.5451136699551371,Limestone,Top,112.99,308.07,14425
0.9538864332223308,0.5766132046575125,0.3241063674317359,28.58,Paleogene,Reversed polarity,True,1.2780715377519996,Shale,Bottom,120.67,1010.09,63030
0.6123156378162923,0.454464590441817,0.1807976107819259,260.7,Permian,Reversed polarity,True,1.7305621686907222,Conglomerate,Middle,92.11,743.17,48416
0.954698071871112,0.4396172869103435,0.8714541879516267,85.51,Neogene,Reversed polarity,True,0.0732752194168491,Limestone,Middle,48.34,134.61,53450
0.6518712349462517,0.103062213400375,0.5893869379873659,251.99,Jurassic,Normal polarity,False,1.154274091340193,Sandstone,Top,92.5,190.43,46853
0.2921992402565153,0.4884403062876065,0.6779130602551052,92.11,Cretaceous,Reversed polarity,True,1.1357266740973018,Shale,Bottom,12.42,530.19,30518
0.7994173331054699,0.7227418012444082,0.3694420395232237,246.81,Jurassic,Reversed polarity,True,0.8442813606254899,Shale,Top,35.86,261.64,58719
0.5249621265860973,0.1379457740046704,0.2495877268483648,68.65,Permian,Reversed polarity,True,0.8268776197722189,Limestone,Middle,9.63,78.07,31432
0.3349853653349962,0.30983081012838,0.1847385194030558,96.53,Jurassic,Normal polarity,True,0.9840952199217036,Sandstone,Middle,60.12,201.27,22610
1.0216753277263018,0.3587844375730005,0.8808651156154692,139.39,Cambrian,Normal polarity,False,0.3918551824093038,Limestone,Bottom,27.77,267.6,77810
0.7577953883556483,0.8784117770644072,0.1837916324504745,101.06,Neogene,Normal polarity,False,1.5784777764982638,Shale,Bottom,24.75,694.36,52325
0.5170529634189085,0.5785798208594117,1.270829322427901,253.18,Jurassic,Normal polarity,True,0.9000282250061877,Limestone,Bottom,68.19,714.4,53457
0.4909942340532182,0.2979233068271453,0.653543273916369,89.83,Jurassic,Normal polarity,False,1.7827732660914974,Limestone,Bottom,28.04,609.19,38739
0.3897622678844863,0.3528819378390651,0.6626270617620722,56.34,Cambrian,Normal polarity,True,0.3670922920147175,Conglomerate,Middle,99.62,259.03,27277
0.4359536329002034,0.369065358680862,0.690403397660726,24.94,Permian,Normal polarity,True,0.2915435804958223,Conglomerate,Bottom,157.01,307.93,29734
0.658065287007712,0.5859258634396542,0.2935947322801508,231.65,Triassic,Reversed polarity,True,1.223178613382763,Conglomerate,Middle,118.42,524.02,48408
0.4547355748841485,0.3365464323275594,0.6914676648927187,98.78,Triassic,Normal polarity,True,0.7802086661319423,Conglomerate,Middle,80.46,587.16,28602
0.6970791594118616,0.3966001141523936,0.5915779795554867,162.3,Triassic,Normal polarity,True,1.2739444001142932,Shale,Middle,53.59,335.87,45681
0.6512611546681204,0.2901824337723565,0.6864081648947851,110.13,Devonian,Normal polarity,True,2.270699456800097,Limestone,Bottom,97.48,214.53,49521
0.3735035374278899,0.309692461663404,0.4235712189261866,153.17,Jurassic,Reversed polarity,True,1.0025983774631082,Sandstone,Bottom,94.69,528.2,36506
0.4652562145499737,0.1665960999737019,0.3160780085855926,43.52,Cambrian,Normal polarity,True,1.8751735006133117,Limestone,Bottom,18.04,193.95,34814
0.4701346760010622,0.1855352001649008,0.387884278588903,127.39,Cambrian,Normal polarity,False,0.6235511940461707,Shale,Bottom,37.73,35.1,40617
0.5691122082654774,0.1979282001145396,0.6601469533216595,159.27,Jurassic,Normal polarity,True,0.5657175454877109,Shale,Middle,65.38,174.54,38389
0.6996490943313367,0.0231587556269405,0.604762525864976,169.79,Cambrian,Normal polarity,False,1.20016803705489,Shale,Bottom,100.81,474.9,57807
0.1891511001368187,0.362536701473194,0.6648552584872298,32.44,Triassic,Normal polarity,True,0.9553717976220056,Sandstone,Bottom,59.53,451.96,19784
0.7428741557137103,0.5723926358191266,0.3886279869083556,190.65,Cambrian,Reversed polarity,False,0.9727404287930482,Limestone,Middle,62.06,605.83,55037
1.2151054430514656,0.2248236038518612,0.1789230973192589,94.63,Jurassic,Normal polarity,True,1.7506014024214998,Limestone,Top,36.45,36.02,62727
0.5798904312913046,0.138019916192571,0.3545424989041646,178.82,Paleogene,Normal polarity,True,0.3911889289798182,Sandstone,Bottom,44.44,442.39,43812
0.5123582651033897,0.4111454984649316,0.6098591175744388,289.9,Neogene,Normal polarity,True,0.9768259115522416,Conglomerate,Top,55.46,610.73,40748
0.9842226227480886,0.6765007884604836,0.7557745154722149,140.53,Triassic,Reversed polarity,False,0.161094408190795,Limestone,Bottom,15.44,422.17,75027
0.5780303881937945,0.4036156638386848,0.6398357433283381,294.24,Cambrian,Normal polarity,True,1.3564952323445314,Limestone,Bottom,8.64,152.99,60786
0.8465774575388938,0.6224983111061662,0.2194490470200968,118.65,Cretaceous,Reversed polarity,True,0.4076510750277932,Shale,Bottom,111.65,53.55,62963
0.3074458127948155,0.2530596072293605,0.7433149171510147,157.05,Carboniferous,Normal polarity,True,0.9019802737801162,Sandstone,Middle,75.89,502.05,26530
0.2979787385262258,0.0323991518219323,0.7057665538618741,123.33,Permian,Normal polarity,False,0.7529556299833986,Limestone,Middle,46.52,582.44,25245
0.0497249624540598,0.6170593098970186,0.6642153617953404,171.82,Devonian,Normal polarity,True,0.4414365344681332,Sandstone,Middle,47.45,471.52,19145
0.2377702253899059,0.0260153035854057,0.5809897167756695,135.67,Triassic,Normal polarity,True,1.03128305699198,Conglomerate,Bottom,35.07,416.67,24931
0.5606817389520689,0.4967015132831399,0.4119069411054763,241.77,Neogene,Normal polarity,True,1.113367268612137,Sandstone,Bottom,75.69,222.51,49159
0.5210081067040943,0.3701439713275263,0.7784439127490834,36.56,Cretaceous,Reversed polarity,True,0.5111632146771103,Sandstone,Bottom,26.4,156.64,38023
0.5033868799615882,0.5872985824158531,0.2317301417931628,80.87,Triassic,Normal polarity,False,1.6518177243399834,Sandstone,Middle,63.68,371.43,31064
0.3148542514310413,0.8549839164000619,0.1128758098272663,155.35,Jurassic,Normal polarity,True,0.6846474535479905,Limestone,Bottom,30.7,45.21,33455
0.5369784112731905,0.0257111279970261,0.2554654062219037,209.5,Devonian,Normal polarity,True,1.5263141432681016,Shale,Middle,63.72,279.53,38060
0.570153153386041,0.393159911171263,0.7061475541394868,143.91,Cambrian,Normal polarity,False,1.0637415090369693,Limestone,Middle,63.96,235.2,42219
0.4000736922525136,0.6726483714208483,0.1192771421230249,101.65,Cambrian,Normal polarity,True,1.0818241991385271,Conglomerate,Bottom,58.59,135.69,36477
0.8101323340701247,0.5971511039641324,0.4208928935544168,36.55,Devonian,Normal polarity,True,1.0963565189130815,Limestone,Bottom,108.38,301.18,54322
0.5360217151889465,0.0528155296174488,0.1553532979617851,107.6,Devonian,Normal polarity,True,0.6416078667783652,Sandstone,Top,37.46,419.02,31807
0.4302161473199099,0.6868397855808267,0.6848270122400818,159.28,Cambrian,Reversed polarity,False,0.8760357205673199,Sandstone,Bottom,47.48,113.56,47633
0.3425037904612343,0.7116190656260872,0.3050752651790998,8.39,Cambrian,Normal polarity,True,0.0748361145323601,Conglomerate,Middle,65.42,170.62,22894
0.0923580112389029,0.3964627692066411,0.5600645873929362,94.89,Triassic,Normal polarity,True,0.5834367578616406,Shale,Bottom,13.67,51.64,16503
0.1163173573817649,0.1497069732147808,0.5872858233851974,68.87,Cambrian,Reversed polarity,False,0.3025992412997328,Limestone,Bottom,91.59,317.58,17164
0.7593178577861566,0.1694174076564746,0.7140414105727371,311.99,Cretaceous,Reversed polarity,False,1.290350787394305,Limestone,Bottom,80.09,129.41,68789
0.2936194481634538,0.784432659537894,0.3073642521666619,210.68,Cretaceous,Normal polarity,True,1.0429873335555635,Sandstone,Middle,27.41,260.47,29636
0.6963681459481661,0.185331558862274,0.7130367702448651,6.86,Cretaceous,Normal polarity,True,2.258685184282384,Sandstone,Bottom,48.36,85.73,42908
0.5048532074464362,0.3614008443579887,0.6552532118604466,139.49,Permian,Reversed polarity,False,0.3893455314789146,Sandstone,Bottom,28.43,482.6,43681
0.5941538719121894,0.6505079583218454,0.461186503290738,217.39,Devonian,Normal polarity,True,0.0589828864463894,Sandstone,Bottom,89.47,329.81,54698
1.3607971097813054,0.7401833889382226,0.6226001749301349,288.42,Permian,Normal polarity,True,1.5001996500297738,Sandstone,Bottom,69.87,351.34,103079
0.4136255431437753,0.1533632570739206,0.3632417034519996,114.89,Permian,Normal polarity,True,1.3730598472802076,Limestone,Middle,54.87,75.76,30452
0.7364675197724027,0.8141870398897919,0.8831350065417248,145.6,Cretaceous,Normal polarity,False,0.6307277106512412,Sandstone,Bottom,123.8,345.86,57832
0.4598456824705996,0.633749412034087,0.5558262991113606,74.02,Jurassic,Reversed polarity,False,0.096353210505844,Shale,Bottom,63.62,391.4,42024
0.655897973144817,0.2428450180869671,0.5436991049314279,391.6,Cretaceous,Normal polarity,True,0.6950232736823377,Sandstone,Middle,142.48,175.65,53981
0.3842621038855309,0.54404090166306,0.8549455469202945,272.7,Devonian,Reversed polarity,True,0.1699595541317852,Conglomerate,Bottom,78.55,382.65,49243
0.257959597008519,0.4897560673720729,0.4910009932318224,163.61,Cambrian,Normal polarity,False,1.6698616432116449,Limestone,Middle,40.06,34.61,27374
0.6654162291356811,0.8605766279624356,0.5891750649044407,172.44,Cambrian,Reversed polarity,True,1.539447485959026,Limestone,Bottom,54.57,117.06,65416
0.2771827498642237,0.7626265565525386,0.7869918074985982,50.46,Triassic,Reversed polarity,True,0.6056442075684848,Shale,Top,81.91,406.5,25746
0.1126190855490656,0.5026482557881554,0.9374501512378484,194.57,Permian,Normal polarity,False,0.558966007283862,Sandstone,Bottom,37.86,633.87,27529
0.3634930225855666,0.2509406775556252,0.4177433406999368,46.24,Triassic,Reversed polarity,False,0.4936873402245257,Sandstone,Bottom,90.18,441.04,29055
0.3160414268082872,0.8492390313953142,0.3335164016941861,85.56,Permian,Normal polarity,True,0.6434149645100534,Conglomerate,Top,101.02,57.34,25563
0.8758626458402454,0.503834069803099,0.7502366184415286,244.68,Cambrian,Normal polarity,True,1.0097807608343987,Conglomerate,Middle,118.55,623.56,63135
0.175820889180846,0.4236318290443359,0.3273065510073793,157.38,Permian,Reversed polarity,False,1.59517756756606,Limestone,Top,77.03,495.79,22180
0.4918648154904916,0.2407572881965541,0.8743945299474243,54.15,Devonian,Normal polarity,True,1.665602619514177,Shale,Bottom,73.74,94.82,37728
0.9093719116510592,0.137008336425059,0.2596265829500458,126.77,Neogene,Normal polarity,False,1.2144306453785658,Shale,Bottom,123.07,461.39,57996
0.2972104280016839,0.7095956151841568,0.729661937006422,295.22,Cretaceous,Normal polarity,True,0.171924588473459,Shale,Bottom,61.37,167.84,42478
0.5181437340680248,0.6278323811392107,0.3144519694545333,80.88,Cambrian,Normal polarity,True,0.8915599092241309,Sandstone,Middle,14.21,609.8,34482
0.214427470046669,0.0351613269439425,0.3281021683584907,54.01,Triassic,Reversed polarity,True,0.8610454570103538,Limestone,Bottom,119.74,116.69,17908
0.7337643316716604,0.467380965941452,0.7149226026106617,99.8,Devonian,Normal polarity,True,0.2037332994895471,Conglomerate,Top,13.63,251.9,45268
0.4110279867799712,0.1825186873502374,0.1164494284931427,83.02,Cretaceous,Normal polarity,True,1.2370992423091618,Shale,Bottom,105.34,135.52,29208
0.3761856652050188,0.0229977270112169,0.5616077817734093,136.47,Jurassic,Normal polarity,False,0.8187514161386291,Sandstone,Bottom,62.58,529.92,32287
0.5849641449523274,0.460920520023428,0.3066161844705579,169.85,Triassic,Normal polarity,True,0.8331632802485198,Limestone,Bottom,87.01,133.89,48337
0.2312143022988498,0.44877199708024,0.2463117141361805,82.17,Cambrian,Normal polarity,False,0.8890948562400027,Sandstone,Bottom,63.77,422.36,23344
0.1324136145386938,0.4435467262421816,0.5532355537931829,180.48,Cambrian,Reversed polarity,False,1.790044614873375,Conglomerate,Bottom,111.75,402.24,29159
0.6016634997473024,0.5340118473004741,0.0408386044327929,129.86,Cambrian,Normal polarity,True,0.4807042712562922,Shale,Bottom,110.89,287.43,48114
0.2568775603657027,0.6143017013703371,0.5569484149013217,76.77,Cambrian,Normal polarity,False,0.6606082277856437,Sandstone,Bottom,139.34,80.42,26980
0.268754452800895,0.5125532588935148,0.1855751368223063,34.92,Cretaceous,Normal polarity,True,1.4687180582156103,Shale,Bottom,37.93,224.18,21407
0.377872193816004,0.3773281625933704,0.738605220354777,111.24,Neogene,Normal polarity,False,1.2353621914420838,Sandstone,Bottom,107.54,73.66,32028
0.7131062359892022,0.6521754805915223,0.6135150113977552,85.79,Devonian,Reversed polarity,False,0.3391833995565158,Conglomerate,Bottom,44.64,3.93,54971
0.4768457178934852,0.3258035708101969,0.2235030675426659,132.39,Jurassic,Normal polarity,False,0.2529328370213337,Limestone,Bottom,113.77,24.49,38202
0.4272665900641294,0.4962335274901914,1.0631345400751924,136.02,Cambrian,Reversed polarity,True,0.124401238967981,Conglomerate,Middle,72.3,147.34,37844
0.220932328392415,0.8086076049508459,0.3336292159387457,155.59,Cambrian,Normal polarity,True,1.3307453891439351,Sandstone,Bottom,1.36,164.72,31904
0.7676656914551085,0.254650246038449,1.1375467028397408,71.66,Cretaceous,Normal polarity,False,1.752663963338886,Conglomerate,Bottom,11.93,548.17,52024
0.8291769863892805,0.2072842951635987,0.5414927074577558,7.47,Cretaceous,Normal polarity,True,0.665531615592466,Conglomerate,Top,5.06,188.93,40401
0.6295368346869684,0.5432528274390177,0.1623666701771292,4.49,Jurassic,Normal polarity,True,1.378182143967833,Sandstone,Top,44.68,208.0,32529
0.3916544274998646,0.3628774976152094,0.9025211712034787,56.39,Cambrian,Normal polarity,True,0.0065777293585579,Shale,Middle,28.09,286.06,28482
0.7619303271718266,0.6937335103315457,0.437643561608377,268.28,Cretaceous,Reversed polarity,False,1.9559291223164637,Shale,Bottom,96.88,326.29,69047
0.3983305704390249,0.1479427559251875,0.2695217114170209,237.54,Cambrian,Normal polarity,True,0.4313043501013586,Limestone,Middle,52.4,568.63,34786
0.0657070581555742,0.450915355236435,0.5254816255887962,209.65,Cambrian,Normal polarity,True,0.6943893646590533,Limestone,Middle,154.82,458.54,19068
